eventID,occurrenceID,scientificName,scientificNameID,taxonRank,identificationRemarks,identificationQualifier,occurrenceStatus,basisOfRecord,identifiedBy,dateIdentified
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_27,Parvicorbicula socialis,urn:lsid:marinespecies.org:taxname:105588,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_28,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_29,Phaeocystis pouchetii,urn:lsid:marinespecies.org:taxname:115106,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_30,Phalacroma oxytoxoides,urn:lsid:marinespecies.org:taxname:624358,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_31,Pleurosigma,urn:lsid:marinespecies.org:taxname:149181,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_32,Protoperidinium steinii,urn:lsid:marinespecies.org:taxname:110257,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_33,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_34,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_35,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_36,Pseudo-nitzschia delicatissima,urn:lsid:marinespecies.org:taxname:149153,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_37,Pseudo-nitzschia multiseries,urn:lsid:marinespecies.org:taxname:175738,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_38,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_39,Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_40,Pyramimonas subg. Trichocystis grossii,urn:lsid:marinespecies.org:taxname:134550,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_41,Rhizosolenia delicatula,urn:lsid:marinespecies.org:taxname:149114,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_42,Rhizosolenia fragilissima f. fragilissima,urn:lsid:marinespecies.org:taxname:985165,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_43,Rhizosolenia phuketensis,urn:lsid:marinespecies.org:taxname:573582,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_44,Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_45,Syringidium bicorne,urn:lsid:marinespecies.org:taxname:573619,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_46,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_47,Telonema subtile,urn:lsid:marinespecies.org:taxname:118075,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_48,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_49,Thalassiosira nordenskioeldii,urn:lsid:marinespecies.org:taxname:148931,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_50,Thalassiosira pacifica,urn:lsid:marinespecies.org:taxname:148932,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_51,Thalassiosira rotula,urn:lsid:marinespecies.org:taxname:148942,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_1,Alexandrium catenella,urn:lsid:marinespecies.org:taxname:231873,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_2,Apedinella radians,urn:lsid:marinespecies.org:taxname:248097,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_3,Chaetoceros,urn:lsid:marinespecies.org:taxname:148985,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_4,Choanozoa,urn:lsid:marinespecies.org:taxname:562870,Phylum,NA,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_5,Copepoda,urn:lsid:marinespecies.org:taxname:1080,Subclass,NA,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_6,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_7,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,NA,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_8,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_9,Dinophysis acuminata,urn:lsid:marinespecies.org:taxname:109603,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_10,Dinophysis acuta,urn:lsid:marinespecies.org:taxname:109604,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_11,Gonyaulax,urn:lsid:marinespecies.org:taxname:109519,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_12,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_13,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_14,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,sp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_15,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_16,Kinetoplastea,urn:lsid:marinespecies.org:taxname:562565,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_17,Lauderia pumila,urn:lsid:marinespecies.org:taxname:163226,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_18,Leptocylindrus danicus,urn:lsid:marinespecies.org:taxname:149106,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_19,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_20,Metromonas simplex,urn:lsid:marinespecies.org:taxname:118059,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_21,Monosiga marina,urn:lsid:marinespecies.org:taxname:105643,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_22,Octactis octonaria,urn:lsid:marinespecies.org:taxname:375970,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_23,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_24,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_25,Parvicorbicula socialis,urn:lsid:marinespecies.org:taxname:105588,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_26,Phalacroma oxytoxoides,urn:lsid:marinespecies.org:taxname:624358,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_27,Protoperidinium,urn:lsid:marinespecies.org:taxname:109553,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_28,Protoperidinium steinii,urn:lsid:marinespecies.org:taxname:110257,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_29,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_30,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_31,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_32,Pseudo-nitzschia delicatissima,urn:lsid:marinespecies.org:taxname:149153,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_33,Pseudo-nitzschia multiseries,urn:lsid:marinespecies.org:taxname:175738,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_34,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_35,Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_36,Rhizosolenia delicatula,urn:lsid:marinespecies.org:taxname:149114,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_37,Rhizosolenia phuketensis,urn:lsid:marinespecies.org:taxname:573582,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_38,Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_39,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_40,Telonema subtile,urn:lsid:marinespecies.org:taxname:118075,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_41,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_42,Thalassiosira rotula,urn:lsid:marinespecies.org:taxname:148942,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_43,Tintinnina,urn:lsid:marinespecies.org:taxname:732976,Suborder,NA,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_1,Apedinella radians,urn:lsid:marinespecies.org:taxname:248097,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_2,Attheya,urn:lsid:marinespecies.org:taxname:160519,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_3,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_4,Chaetoceros,urn:lsid:marinespecies.org:taxname:148985,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_5,Chaetoceros cinctus,urn:lsid:marinespecies.org:taxname:149622,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_6,Chaetoceros debilis,urn:lsid:marinespecies.org:taxname:149219,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_7,Chaetoceros radicans,urn:lsid:marinespecies.org:taxname:163112,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_8,Chaetoceros seiracanthus,urn:lsid:marinespecies.org:taxname:163118,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_9,Chaetoceros socialis,urn:lsid:marinespecies.org:taxname:149123,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_10,Choanozoa,urn:lsid:marinespecies.org:taxname:562870,Phylum,NA,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_11,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_12,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,NA,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_13,Dinobryon,urn:lsid:marinespecies.org:taxname:157240,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_14,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_15,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_16,Dinophysis acuminata,urn:lsid:marinespecies.org:taxname:109603,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_17,Dinophysis acuta,urn:lsid:marinespecies.org:taxname:109604,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_18,Ditylum brightwellii,urn:lsid:marinespecies.org:taxname:149023,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_19,Eutreptiella hirudoidea,urn:lsid:marinespecies.org:taxname:172264,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_20,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_21,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_22,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,sp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_23,Hobaniella longicruris,urn:lsid:marinespecies.org:taxname:1322468,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_24,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_25,Lauderia pumila,urn:lsid:marinespecies.org:taxname:163226,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_26,Lebouridinium glaucum,urn:lsid:marinespecies.org:taxname:1382182,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_27,Meringosphaera mediterranea,urn:lsid:marinespecies.org:taxname:248129,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_28,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_29,Metromonas simplex,urn:lsid:marinespecies.org:taxname:118059,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_30,Monosiga marina,urn:lsid:marinespecies.org:taxname:105643,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_31,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_32,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_33,Parvicorbicula socialis,urn:lsid:marinespecies.org:taxname:105588,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_34,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_35,Phaeocystis pouchetii,urn:lsid:marinespecies.org:taxname:115106,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_36,Phalacroma oxytoxoides,urn:lsid:marinespecies.org:taxname:624358,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_37,Protoperidinium,urn:lsid:marinespecies.org:taxname:109553,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_38,Protoperidinium steinii,urn:lsid:marinespecies.org:taxname:110257,Species,NA,NA,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_39,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_40,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_41,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Indet.,Present,HumanObservation,Louis Hobson,2018-10-11/2018-11-28
